#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_all.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Consolidated list of all HPO to MP mappings done by MGI. In the comments section the project that was the source of the list is listed. Some terms came from more than one source. The KidsFirst list was a list of HPO terms provided by the KidsFirst team from the set of terms used for patients in their cohorts. The scoliosis, Alzheimer, cleft palate, Down Syndrome, CHARGE Syndrome, Cornelia De Lange Syndrome, and COVID term sets were generated by MGI for symptoms or phenotypes associated with the disease. For the COVID set the references for each sign or symptom are listed in the Other column. Initially the mapping dates for the KidsFirst mappings were not tracked, so these were given the date of when we received the file (5/27/21).  The scoliosis, cleft palate, Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome sets consist of MP terms that are associated with mouse models of scoliosis. For Down Syndrome, CHARGE Syndrome, and Cornelia De Lange Syndrome HPO terms associated with each disease were also pulled from the HPO files for mapping. The Alzheimer and COVID sets were created by identifying symptoms and signs for patients from the literature then identifying the relevant MP and HP terms and finally mapping the identified terms to terms in the other ontology. Use of skos mappings terms: exact match: MP term is the same as the HPO term, ignoring that the HP term applies only to humans; broad match: HPO term covers more than the MP term, ignoring the species restriction; narrow match: HPO term is more restricted than the MP term; related match: MP term and HPO term share some similarity but would not have a parent-child relation in a shared ontology."
#creator_id:
# - orcid:0000-0003-4606-0597
# - orcid:0000-0002-6490-7723
# - orcid:0000-0003-2307-1226
# - ror:021sy4w91
# - wikidata:Q1951035
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	author_id	mapping_date	comment	other
HP:0003687	Centrally nucleated skeletal muscle fibers	skos:exactMatch	1	MP:0009404	centrally nucleated skeletal muscle fibers	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0000185	Cleft soft palate	skos:exactMatch	0.9	MP:0013546	cleft soft palate	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	HP term specifies developmental origin while the MP does not, but I don't think you would ever seen this not of developmental origin	
HP:0001762	Talipes equinovarus	skos:exactMatch	0.9	MP:0000576	clubfoot	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	I think these are intended to be the same, but the HP term specifies an effect on the leg as well as the foot that is not in the MP definition	
HP:0000175	Cleft palate	skos:broadMatch	1	MP:0021213	complete cleft palate	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010295	Aplasia/Hypoplasia of the tongue	skos:closeMatch	0.9	MP:0009907	decreased tongue size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	HP term covers specific type of decreased size but also covers aplasia, MP term covers any type of decrease in size but not absence	
HP:0000929	Abnormal skull morphology	skos:broadMatch	1	MP:0000440	domed cranium	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0002006	Facial cleft	skos:exactMatch	1	MP:0008797	facial cleft	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0001712	Left ventricular hypertrophy	skos:exactMatch	1	MP:0002625	heart left ventricle hypertrophy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0001667	Right ventricular hypertrophy	skos:exactMatch	1	MP:0000276	heart right ventricle hypertrophy	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0000326	Abnormality of the maxilla	skos:broadMatch	1	MP:0009898	maxillary shelf hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0000347	Micrognathia	skos:narrowMatch	1	MP:0002639	micrognathia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	MP term applies to both upper and lower jaw, HP is only mandible	
HP:0000160	Narrow mouth	skos:narrowMatch	1	MP:0009880	microstomia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	MP term applies to any decrease in mouth size, while the HP applies to narrow	
HP:0003811	Neonatal death	skos:exactMatch	0.9	MP:0002058	neonatal lethality	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	some uncertainty since the MP term applies to populations primarily and it is unclear if the HP term is intended to be for individuals, populations, or both	
HP:0003811	Neonatal death	skos:broadMatch	1	MP:0011088	neonatal lethality incomplete penetrance	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0430003	Abnormal palatine bone morphology	skos:broadMatch	1	MP:0009896	palatine bone horizontal plate hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010442	Polydactyly	skos:exactMatch	1	MP:0000562	polydactyly	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0011849	Abnormal bone ossification	skos:broadMatch	1	MP:0003416	premature bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010650	Hypoplasia of the premaxilla	skos:exactMatch	0.9	MP:0004871	premaxilla hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30	HP definition just specifies small not decreased cell number so it is possible that the MP term is narrower	
HP:0430000	Abnormal frontal bone morphology	skos:broadMatch	1	MP:0004380	short frontal bone	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0011063	Abnormal incisor morphology	skos:broadMatch	1	MP:0004830	short incisors	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0011063	Abnormal incisor morphology	skos:broadMatch	1	MP:0030089	short lower incisors	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010295	Aplasia/Hypoplasia of the tongue	skos:closeMatch	0.9	MP:0020301	short tongue	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0011063	Abnormal incisor morphology	skos:broadMatch	1	MP:0030090	short upper incisors	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0000248	Brachycephaly	skos:exactMatch	1	MP:0000435	shortened head	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0430000	Abnormal frontal bone morphology	skos:broadMatch	1	MP:0004377	small frontal bone	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:3000073	Abnormality of levator veli palatini muscle	skos:broadMatch	1	MP:0030295	small levator veli palatini muscle	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0000327	Hypoplasia of the maxilla	skos:narrowMatch	1	MP:0004540	small maxilla	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010650	Hypoplasia of the premaxilla	skos:narrowMatch	1	MP:0004870	small premaxilla	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0430016	Abnormality of tensor veli palatini muscle	skos:broadMatch	1	MP:0030292	small tensor veli palatini muscle	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0410000	Abnormal vomer morphology	skos:broadMatch	1	MP:0030266	small vomer bone	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0010775	Vascular ring	skos:exactMatch	1	MP:0010466	vascular ring	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0005556	Abnormality of the metopic suture	skos:broadMatch	1	MP:0030431	wide metopic suture	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-01-30		
HP:0009911	Abnormal temporal bone morphology	skos:narrowMatch	1	MP:0000074	abnormal neurocranium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL| MP term has calvaria as a synonym but the MP and HP terms have different children and use different Uberon terms in the eqs so I believe the MP term is broader than the HP term| Make calvaria a narrow synonym for the MP term	
HP:0011821	Abnormal facial skeleton morphology	skos:broadMatch	1	MP:0000104	abnormal sphenoid bone morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0000772	Abnormal rib morphology	skos:exactMatch	1	MP:0000150	abnormal rib morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL | HPO term definition is an anomaly of the rib which could be broader than the M term but it is placed on the morphology ranch so I called these exact	
HP:0000234	Abnormality of the head	skos:broadMatch	1	MP:0000432	abnormal head morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL | HPO term is defined as abnormality of the head and could include both morphology and physiology	
HP:0010958	Bilateral renal agenesis	skos:exactMatch	1	MP:0000520	absent kidney	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0009826	Limb undergrowth	skos:narrowMatch	0.9	MP:0000547	short limbs	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15	CDL | The MP term doesn't specify growth so there is a potential for differences, calling this narrow for that reason	
HP:0012443	Abnormality of brain morphology	skos:broadMatch	1	MP:0000774	decreased brain size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0001317	Abnormal cerebellum morphology	skos:exactMatch	1	MP:0000849	abnormal cerebellum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0025028	Abnormality of enteric nervous system morphology	skos:exactMatch	1	MP:0001044	abnormal enteric nervous system morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:5200069	Spinning	skos:exactMatch	0.8	MP:0001411	spinning	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15	CDL| Is rolling of the body (MP def) the same as 'spinning' (HP def just calls this spinning)	
HP:5200069	Spinning	skos:relatedMatch	0.9	MP:0001394	circling	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0000752	Hyperactivity	skos:exactMatch	1	MP:0001399	hyperactivity	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0031826	Abnormal reflex	skos:broadMatch	1	MP:0001513	limb grasping	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0100767	Abnormal placenta morphology	skos:broadMatch	1	MP:0001716	abnormal placenta labyrinth morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0001507	Growth abnormality	skos:broadMatch	1	MP:0001731	abnormal postnatal growth	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0008897	Postnatal growth retardation	skos:exactMatch	1	MP:0001732	postnatal growth retardation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0040063	Decreased adipose tissue	skos:broadMatch	1	MP:0001780	decreased brown adipose tissue amount	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0040063	Decreased adipose tissue	skos:broadMatch	1	MP:0001783	decreased white adipose tissue amount	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0012647	Abnormal inflammatory response	skos:exactMatch	1	MP:0001845	abnormal inflammatory response	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0100533	Inflammatory abnormality of the eye	skos:exactMatch	1	MP:0001851	eye inflammation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0001522	Death in infancy	skos:relatedMatch	1	MP:0002082	postnatal lethality	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL| went with related as the MP term applies to a population while the HP term is for an individual	
HP:0012372	Abnormal eye morphology	skos:exactMatch	1	MP:0002092	abnormal eye morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL| while the HP definition does not mention the optic nerve that child terms include the optic nerve	
HP:0001274	Agenesis of corpus callosum	skos:narrowMatch	0.9	MP:0002196	absent corpus callosum	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL| MP absent does not specify failed to develop while the HP does	
HP:0012790	Abnormal intramembranous ossification	skos:broadMatch	1	MP:0003420	delayed intramembranous bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0000270	Delayed cranial suture closure	skos:narrowMatch	1	MP:0003420	delayed intramembranous bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL | suture closure is a child of the MP term and in the HPO this term has annotations so I thing the narrow mapping will be helpful	
HP:0004762	Hypoplasia of right ventricle	skos:narrowMatch	1	MP:0003649	decreased heart right ventricle size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-18	CDL	
HP:0031411	Abnormal chromosome morphology	skos:broadMatch	0.9	MP:0004023	abnormal chromosome number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL|in the MP this is a sibling of chromosome morphology but most of the rest of the MP has number as a child of morphology ticket 3799	
HP:0005156	Hypoplastic left atrium	skos:narrowMatch	1	MP:0004055	atrium hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0031294	Hypoplastic right atrium	skos:narrowMatch	1	MP:0004055	atrium hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0001637	Abnormal myocardium morphology	skos:broadMatch	1	MP:0004056	abnormal myocardium compact layer morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0001518	Small for gestational age	skos:broadMatch	1	MP:0004200	decreased fetal size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0000095	Abnormal renal glomerulus morphology	skos:broadMatch	1	MP:0004505	decreased renal glomerulus number	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0003319	Abnormality of the cervical spine	skos:broadMatch	1	MP:0004607	abnormal cervical atlas morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0003319	Abnormality of the cervical spine	skos:broadMatch	1	MP:0004615	cervical vertebral transformation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0003319	Abnormality of the cervical spine	skos:broadMatch	1	MP:0004620	cervical vertebral fusion	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0006958	Abnormal auditory evoked potentials	skos:broadMatch	1	MP:0004738	abnormal auditory brainstem response	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0006267	Large placenta	skos:broadMatch	1	MP:0004920	increased placenta weight	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0002011	Morphological central nervous system abnormality	skos:broadMatch	1	MP:0004998	decreased CNS synapse formation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0011017	Abnormal cellular physiology	skos:broadMatch	1	MP:0005076	abnormal cell differentiation	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0001507	Growth abnormality	skos:narrowMatch	1	MP:0005378	growth/size/body region phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-27	CDL	
HP:0000078	Abnormality of the genital system	skos:narrowMatch	1	MP:0005389	reproductive system phenotype	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL| MP term includes annotations of 'normal' phenotypes	
HP:0001671	Abnormal cardiac septum morphology	skos:exactMatch	0.9	MP:0006113	abnormal heart septum morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL| both terms use cardiac septum in the eq and include both intra and inter cardiac septums, some uncertainty as the MP has a child term for aorticopulmonary septum and this is a child of cardiac septum in UBERON but neither text definition mentions outflow tract septums	
HP:0000271	Abnormality of the face	skos:broadMatch	1	MP:0006411	upturned snout	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0003254	Abnormality of DNA repair	skos:exactMatch	1	MP:0008058	abnormal DNA repair	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0100767	Abnormal placenta morphology	skos:broadMatch	1	MP:0008957	abnormal placenta junctional zone morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0100767	Abnormal placenta morphology	skos:broadMatch	1	MP:0008959	abnormal spongiotrophoblast cell morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001518	Small for gestational age	skos:broadMatch	1	MP:0009429	decreased embryo weight	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001518	Small for gestational age	skos:broadMatch	1	MP:0009431	decreased fetal weight	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001518	Small for gestational age	skos:broadMatch	1	MP:0009674	decreased birth weight	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001518	Small for gestational age	skos:broadMatch	1	MP:0009703	decreased birth body size	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0500261	Triggered by anesthetics	skos:relatedMatch	1	MP:0009777	abnormal behavioral response to anesthetic	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001194	Abnormalities of placenta or umbilical cord	skos:broadMatch	1	MP:0010038	abnormal placenta physiology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0006695	Atrioventricular canal defect	skos:exactMatch	1	MP:0010412	atrioventricular septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0011682	Perimembranous ventricular septal defect	skos:exactMatch	1	MP:0010418	perimembraneous ventricular septal defect	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0031316	Abnormal ventricular myocardium morphology	skos:exactMatch	1	MP:0010499	abnormal ventricle myocardium morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0001522	Death in infancy	skos:relatedMatch	1	MP:0011086	postnatal lethality, incomplete penetrance	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0006958	Abnormal auditory evoked potentials	skos:broadMatch	1	MP:0011966	abnormal auditory brainstem response waveform shape	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0011800	Midface retrusion	skos:exactMatch	0.9	MP:0009855	midface retrusion	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15		
HP:0011800	Midface retrusion	skos:relatedMatch	0.8	MP:0012085	midface hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-11-15	CDL|EQs are the same but text definitions are very different, added to agenda for discussion MP ticket 3802	
HP:0011849	Abnormal bone ossification	skos:relatedMatch	0.8	MP:0020040	decreased bone ossification	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL| MP term is under physiology HP is under morphology	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0020337	abnormal pyramidal neuron dendrite morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0500032	Abnormal neuron branching	skos:broadMatch	1	MP:0020508	decreased dendritic spine density	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0500032	Abnormal neuron branching	skos:broadMatch	1	MP:0020510	increased dendritic spine length	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0020512	abnormal dendritic mushroom spine morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0020514	abnormal dendritic thin spine morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0012757	Abnormal neuron morphology	skos:broadMatch	1	MP:0020551	abnormal postsynaptic density morphology	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0430005	Abnormal ethmoid bone morphology	skos:broadMatch	1	MP:0030303	small ethmoid bone	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-31	CDL	
HP:0000003	Multicystic kidney dysplasia	skos:narrowMatch	1	MP:0008528	polycystic kidney	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-05	CDL (Orpha)| HPO has both polycystic and multicystic kidney displasia, the multicystic term specifies cysts of different sizes, absence of a normal pelvicaliceal system, and a non-functional kidney, the HPO polycystic term specifies cysts in both kidneys, the MP term just specifies multiple cysts present. Thus the MP term is broader than both the HPO terms	
HP:0000050	Hypoplastic male external genitalia	skos:closeMatch	0.9	MP:0009203	external male genitalia hypoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4606-0597	2023-07-05	CDL1| called this close as the MP has testis under internal male genetalia and HP has small testis as a child of external hypoplasia; HP also uses small as a synonym for hypoplasia while the MP has small as the parent of hypoplastic	
