p1,p2,cat,label_x,label_y,o1,o2
http://purl.obolibrary.org/obo/HP_0000926,http://purl.obolibrary.org/obo/MP_0011175,lexical,Platyspondyly (HPO),platyspondylia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011175,http://purl.obolibrary.org/obo/HP_0000926,lexical,platyspondylia (MPO),Platyspondyly (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002202,http://purl.obolibrary.org/obo/MP_0010334,lexical,Pleural effusion (HPO),pleural effusion (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010334,http://purl.obolibrary.org/obo/HP_0002202,lexical,pleural effusion (MPO),Pleural effusion (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002090,http://purl.obolibrary.org/obo/MP_0001861,lexical,Pneumonia (HPO),lung inflammation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001861,http://purl.obolibrary.org/obo/HP_0002090,lexical,lung inflammation (MPO),Pneumonia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002107,http://purl.obolibrary.org/obo/MP_0010822,lexical,Pneumothorax (HPO),pneumothorax (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010822,http://purl.obolibrary.org/obo/HP_0002107,lexical,pneumothorax (MPO),Pneumothorax (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0031266,http://purl.obolibrary.org/obo/MP_0008140,lexical,Podocyte foot process effacement (HPO),podocyte foot process effacement (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0008140,http://purl.obolibrary.org/obo/HP_0031266,lexical,podocyte foot process effacement (MPO),Podocyte foot process effacement (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0020133,http://purl.obolibrary.org/obo/MP_0011871,lexical,Podocyte hypertrophy (HPO),podocyte hypertrophy (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011871,http://purl.obolibrary.org/obo/HP_0020133,lexical,podocyte hypertrophy (MPO),Podocyte hypertrophy (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004447,http://purl.obolibrary.org/obo/MP_0002643,lexical,Poikilocytosis (HPO),poikilocytosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002643,http://purl.obolibrary.org/obo/HP_0004447,lexical,poikilocytosis (MPO),Poikilocytosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100515,http://purl.obolibrary.org/obo/MP_0011535,lexical,Pollakisuria (HPO),increased urination frequency (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011535,http://purl.obolibrary.org/obo/HP_0100515,lexical,increased urination frequency (MPO),Pollakisuria (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011500,http://purl.obolibrary.org/obo/MP_0006235,lexical,Polycoria (HPO),polycoria (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006235,http://purl.obolibrary.org/obo/HP_0011500,lexical,polycoria (MPO),Polycoria (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001901,http://purl.obolibrary.org/obo/MP_0002872,lexical,Polycythemia (HPO),polycythemia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0002872,http://purl.obolibrary.org/obo/HP_0001901,lexical,polycythemia (MPO),Polycythemia (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0000562,http://purl.obolibrary.org/obo/HP_0010442,lexical,polydactyly (MPO),Polydactyly (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010442,http://purl.obolibrary.org/obo/MP_0000562,lexical,Polydactyly (HPO),polydactyly (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001426,http://purl.obolibrary.org/obo/HP_0001959,lexical,polydipsia (MPO),Polydipsia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001959,http://purl.obolibrary.org/obo/MP_0001426,lexical,Polydipsia (HPO),polydipsia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0004020,http://purl.obolibrary.org/obo/HP_0001561,lexical,polyhydramnios (MPO),Polyhydramnios (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001561,http://purl.obolibrary.org/obo/MP_0004020,lexical,Polyhydramnios (HPO),polyhydramnios (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001433,http://purl.obolibrary.org/obo/HP_0002591,lexical,polyphagia (MPO),Polyphagia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002591,http://purl.obolibrary.org/obo/MP_0001433,lexical,Polyphagia (HPO),polyphagia (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0001748,http://purl.obolibrary.org/obo/MP_0003342,lexical,Polysplenia (HPO),accessory spleen (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003342,http://purl.obolibrary.org/obo/HP_0001748,lexical,accessory spleen (MPO),Polysplenia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000103,http://purl.obolibrary.org/obo/MP_0001762,lexical,Polyuria (HPO),polyuria (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001762,http://purl.obolibrary.org/obo/HP_0000103,lexical,polyuria (MPO),Polyuria (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003328,http://purl.obolibrary.org/obo/HP_0001409,lexical,portal hypertension (MPO),Portal hypertension (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001409,http://purl.obolibrary.org/obo/MP_0003328,lexical,Portal hypertension (HPO),portal hypertension (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0009744,http://purl.obolibrary.org/obo/HP_0100259,lexical,postaxial polydactyly (MPO),Postaxial polydactyly (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100259,http://purl.obolibrary.org/obo/MP_0009744,lexical,Postaxial polydactyly (HPO),postaxial polydactyly (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0013391,http://purl.obolibrary.org/obo/HP_0025610,lexical,abnormal Meibomian gland physiology (MPO),Posterior blepharitis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0025610,http://purl.obolibrary.org/obo/MP_0013391,lexical,Posterior blepharitis (HPO),abnormal Meibomian gland physiology (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012123,http://purl.obolibrary.org/obo/MP_0001848,lexical,Posterior uveitis (HPO),choroid inflammation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001848,http://purl.obolibrary.org/obo/HP_0012123,lexical,choroid inflammation (MPO),Posterior uveitis (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003715,http://purl.obolibrary.org/obo/HP_0000358,lexical,posteriorly rotated ears (MPO),Posteriorly rotated ears (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000358,http://purl.obolibrary.org/obo/MP_0003715,lexical,Posteriorly rotated ears (HPO),posteriorly rotated ears (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001732,http://purl.obolibrary.org/obo/HP_0008897,lexical,postnatal growth retardation (MPO),Postnatal growth retardation (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0008897,http://purl.obolibrary.org/obo/MP_0001732,lexical,Postnatal growth retardation (HPO),postnatal growth retardation (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0004467,http://purl.obolibrary.org/obo/MP_0030097,lexical,Preauricular pit (HPO),preauricular pit (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030097,http://purl.obolibrary.org/obo/HP_0004467,lexical,preauricular pit (MPO),Preauricular pit (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0009743,http://purl.obolibrary.org/obo/HP_0100258,lexical,preaxial polydactyly (MPO),Preaxial polydactyly (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100258,http://purl.obolibrary.org/obo/MP_0009743,lexical,Preaxial polydactyly (HPO),preaxial polydactyly (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0000826,http://purl.obolibrary.org/obo/MP_0003378,lexical,Precocious puberty (HPO),early sexual maturation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003378,http://purl.obolibrary.org/obo/HP_0000826,lexical,early sexual maturation (MPO),Precocious puberty (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0032479,http://purl.obolibrary.org/obo/MP_0006204,lexical,Preimplantation lethality (HPO),embryonic lethality before implantation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006204,http://purl.obolibrary.org/obo/HP_0032479,lexical,embryonic lethality before implantation (MPO),Preimplantation lethality (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0030392,http://purl.obolibrary.org/obo/HP_0005458,lexical,premature fontanelle closure (MPO),Premature closure of fontanelles (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0005458,http://purl.obolibrary.org/obo/MP_0030392,lexical,Premature closure of fontanelles (HPO),premature fontanelle closure (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0008209,http://purl.obolibrary.org/obo/MP_0031020,lexical,Premature ovarian insufficiency (HPO),premature ovarian failure (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0031020,http://purl.obolibrary.org/obo/HP_0008209,lexical,premature ovarian failure (MPO),Premature ovarian insufficiency (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0200023,http://purl.obolibrary.org/obo/MP_0003415,lexical,Priapism (HPO),priapism (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003415,http://purl.obolibrary.org/obo/HP_0200023,lexical,priapism (MPO),Priapism (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010445,http://purl.obolibrary.org/obo/MP_0010404,lexical,Primum atrial septal defect (HPO),ostium primum atrial septal defect (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010404,http://purl.obolibrary.org/obo/HP_0010445,lexical,ostium primum atrial septal defect (MPO),Primum atrial septal defect (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0006290,http://purl.obolibrary.org/obo/HP_0012806,lexical,proboscis (MPO),Proboscis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012806,http://purl.obolibrary.org/obo/MP_0006290,lexical,Proboscis (HPO),proboscis (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0003323,http://purl.obolibrary.org/obo/MP_0000748,lexical,Progressive muscle weakness (HPO),progressive muscle weakness (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000748,http://purl.obolibrary.org/obo/HP_0003323,lexical,progressive muscle weakness (MPO),Progressive muscle weakness (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0020404,http://purl.obolibrary.org/obo/HP_0003137,lexical,prolinuria (MPO),Prolinuria (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003137,http://purl.obolibrary.org/obo/MP_0020404,lexical,Prolinuria (HPO),prolinuria (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0012248,http://purl.obolibrary.org/obo/MP_0003896,lexical,Prolonged PR interval (HPO),prolonged PR interval (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003896,http://purl.obolibrary.org/obo/HP_0012248,lexical,prolonged PR interval (MPO),Prolonged PR interval (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0003233,http://purl.obolibrary.org/obo/HP_0001657,lexical,prolonged QT interval (MPO),Prolonged QT interval (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001657,http://purl.obolibrary.org/obo/MP_0003233,lexical,Prolonged QT interval (HPO),prolonged QT interval (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0003010,http://purl.obolibrary.org/obo/MP_0005606,lexical,Prolonged bleeding time (HPO),increased bleeding time (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0005606,http://purl.obolibrary.org/obo/HP_0003010,lexical,increased bleeding time (MPO),Prolonged bleeding time (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0012357,http://purl.obolibrary.org/obo/HP_0003645,lexical,abnormal partial thromboplastin time (MPO),Prolonged partial thromboplastin time (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003645,http://purl.obolibrary.org/obo/MP_0012357,lexical,Prolonged partial thromboplastin time (HPO),abnormal partial thromboplastin time (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0012356,http://purl.obolibrary.org/obo/HP_0008151,lexical,increased prothrombin time (MPO),Prolonged prothrombin time (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0008151,http://purl.obolibrary.org/obo/MP_0012356,lexical,Prolonged prothrombin time (HPO),increased prothrombin time (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030049,http://purl.obolibrary.org/obo/HP_0011220,lexical,prominent forehead (MPO),Prominent forehead (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011220,http://purl.obolibrary.org/obo/MP_0030049,lexical,Prominent forehead (HPO),prominent forehead (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0000426,http://purl.obolibrary.org/obo/MP_0030037,lexical,Prominent nasal bridge (HPO),prominent nasal bridge (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030037,http://purl.obolibrary.org/obo/HP_0000426,lexical,prominent nasal bridge (MPO),Prominent nasal bridge (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0002750,http://purl.obolibrary.org/obo/HP_0000520,lexical,exophthalmos (MPO),Proptosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000520,http://purl.obolibrary.org/obo/MP_0002750,lexical,Proptosis (HPO),exophthalmos (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0000024,http://purl.obolibrary.org/obo/MP_0003608,lexical,Prostatitis (HPO),prostate gland inflammation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003608,http://purl.obolibrary.org/obo/HP_0000024,lexical,prostate gland inflammation (MPO),Prostatitis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000411,http://purl.obolibrary.org/obo/MP_0000021,lexical,Protruding ear (HPO),prominent ears (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0000021,http://purl.obolibrary.org/obo/HP_0000411,lexical,prominent ears (MPO),Protruding ear (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010808,http://purl.obolibrary.org/obo/MP_0009908,lexical,Protruding tongue (HPO),protruding tongue (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0009908,http://purl.obolibrary.org/obo/HP_0010808,lexical,protruding tongue (MPO),Protruding tongue (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000538,http://purl.obolibrary.org/obo/MP_0006223,lexical,Pseudopapilledema (HPO),optic nerve swelling (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006223,http://purl.obolibrary.org/obo/HP_0000538,lexical,optic nerve swelling (MPO),Pseudopapilledema (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0001193,http://purl.obolibrary.org/obo/HP_0003765,lexical,psoriasis (MPO),Psoriasiform dermatitis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003765,http://purl.obolibrary.org/obo/MP_0001193,lexical,Psoriasiform dermatitis (HPO),psoriasis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0001344,http://purl.obolibrary.org/obo/HP_0000508,lexical,blepharoptosis (MPO),Ptosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0000508,http://purl.obolibrary.org/obo/MP_0001344,lexical,Ptosis (HPO),blepharoptosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010480,http://purl.obolibrary.org/obo/HP_0006548,lexical,pulmonary arteriovenous malformation (MPO),Pulmonary arteriovenous malformation (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0006548,http://purl.obolibrary.org/obo/MP_0010480,lexical,Pulmonary arteriovenous malformation (HPO),pulmonary arteriovenous malformation (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010462,http://purl.obolibrary.org/obo/HP_0004937,lexical,pulmonary artery aneurysm (MPO),Pulmonary artery aneurysm (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004937,http://purl.obolibrary.org/obo/MP_0010462,lexical,Pulmonary artery aneurysm (HPO),pulmonary artery aneurysm (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006130,http://purl.obolibrary.org/obo/HP_0004935,lexical,pulmonary valve atresia (MPO),Pulmonary artery atresia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004935,http://purl.obolibrary.org/obo/MP_0006130,lexical,Pulmonary artery atresia (HPO),pulmonary valve atresia (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0004971,http://purl.obolibrary.org/obo/MP_0010460,lexical,Pulmonary artery hypoplasia (HPO),pulmonary artery hypoplasia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010460,http://purl.obolibrary.org/obo/HP_0004971,lexical,pulmonary artery hypoplasia (MPO),Pulmonary artery hypoplasia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004961,http://purl.obolibrary.org/obo/MP_0010467,lexical,Pulmonary artery sling (HPO),pulmonary artery sling (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010467,http://purl.obolibrary.org/obo/HP_0004961,lexical,pulmonary artery sling (MPO),Pulmonary artery sling (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0004415,http://purl.obolibrary.org/obo/MP_0010457,lexical,Pulmonary artery stenosis (HPO),pulmonary artery stenosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0010457,http://purl.obolibrary.org/obo/HP_0004415,lexical,pulmonary artery stenosis (MPO),Pulmonary artery stenosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0100598,http://purl.obolibrary.org/obo/MP_0003828,lexical,Pulmonary edema (HPO),pulmonary edema (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003828,http://purl.obolibrary.org/obo/HP_0100598,lexical,pulmonary edema (MPO),Pulmonary edema (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002206,http://purl.obolibrary.org/obo/MP_0006050,lexical,Pulmonary fibrosis (HPO),pulmonary fibrosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006050,http://purl.obolibrary.org/obo/HP_0002206,lexical,pulmonary fibrosis (MPO),Pulmonary fibrosis (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0001182,http://purl.obolibrary.org/obo/HP_0040223,lexical,lung hemorrhage (MPO),Pulmonary hemorrhage (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0040223,http://purl.obolibrary.org/obo/MP_0001182,lexical,Pulmonary hemorrhage (HPO),lung hemorrhage (MPO),HP,MP
http://purl.obolibrary.org/obo/HP_0002089,http://purl.obolibrary.org/obo/MP_0003641,lexical,Pulmonary hypoplasia (HPO),small lung (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003641,http://purl.obolibrary.org/obo/HP_0002089,lexical,small lung (MPO),Pulmonary hypoplasia (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0010854,http://purl.obolibrary.org/obo/HP_0011616,lexical,lung situs inversus (MPO),Pulmonary situs inversus (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0011616,http://purl.obolibrary.org/obo/MP_0010854,lexical,Pulmonary situs inversus (HPO),lung situs inversus (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006130,http://purl.obolibrary.org/obo/HP_0010882,lexical,pulmonary valve atresia (MPO),Pulmonary valve atresia (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0010882,http://purl.obolibrary.org/obo/MP_0006130,lexical,Pulmonary valve atresia (HPO),pulmonary valve atresia (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0006128,http://purl.obolibrary.org/obo/HP_0001642,lexical,pulmonary valve stenosis (MPO),Pulmonic stenosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0001642,http://purl.obolibrary.org/obo/MP_0006128,lexical,Pulmonic stenosis (HPO),pulmonary valve stenosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030491,http://purl.obolibrary.org/obo/HP_0003771,lexical,dental pulp stones (MPO),Pulp stones (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0003771,http://purl.obolibrary.org/obo/MP_0030491,lexical,Pulp stones (HPO),dental pulp stones (MPO),HP,MP
http://purl.obolibrary.org/obo/ZP_0102180,http://purl.obolibrary.org/obo/MP_0000877,lexical,"Purkinje cell morphology, abnormal (ZPO)",abnormal Purkinje cell morphology (MPO),ZP,MP
http://purl.obolibrary.org/obo/MP_0000877,http://purl.obolibrary.org/obo/ZP_0102180,lexical,abnormal Purkinje cell morphology (MPO),"Purkinje cell morphology, abnormal (ZPO)",MP,ZP
http://purl.obolibrary.org/obo/HP_0000979,http://purl.obolibrary.org/obo/MP_0011515,lexical,Purpura (HPO),purpura (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011515,http://purl.obolibrary.org/obo/HP_0000979,lexical,purpura (MPO),Purpura (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012330,http://purl.obolibrary.org/obo/MP_0011403,lexical,Pyelonephritis (HPO),pyelonephritis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0011403,http://purl.obolibrary.org/obo/HP_0012330,lexical,pyelonephritis (MPO),Pyelonephritis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0002021,http://purl.obolibrary.org/obo/MP_0003307,lexical,Pyloric stenosis (HPO),pyloric stenosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0003307,http://purl.obolibrary.org/obo/HP_0002021,lexical,pyloric stenosis (MPO),Pyloric stenosis (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0025011,http://purl.obolibrary.org/obo/MP_0030218,lexical,Pyriform aperture stenosis (HPO),piriform aperture stenosis (MPO),HP,MP
http://purl.obolibrary.org/obo/MP_0030218,http://purl.obolibrary.org/obo/HP_0025011,lexical,piriform aperture stenosis (MPO),Pyriform aperture stenosis (HPO),MP,HP
http://purl.obolibrary.org/obo/MP_0011420,http://purl.obolibrary.org/obo/HP_0012085,lexical,pyuria (MPO),Pyuria (HPO),MP,HP
http://purl.obolibrary.org/obo/HP_0012085,http://purl.obolibrary.org/obo/MP_0011420,lexical,Pyuria (HPO),pyuria (MPO),HP,MP
